adult,genre_ids,id,original_language,original_title,popularity,release_date,title,vote_average,vote_count,revenue,production_companies,budget
False,"[16, 28, 14, 12]",592350,ja,僕のヒーローアカデミア THE MOVIE ヒーローズ：ライジング,36.889,2019-12-20,My Hero Academia: Heroes Rising,8.183,1109,29900000.0,"['BONES', 'dentsu', 'movic', 'Nippon Television Network Corporation', 'Shueisha', 'Sony Music Entertainment', 'Yomiuri Telecasting Corporation', 'TOHO', 'TOHO MUSIC']",0.0
False,"[878, 12]",313106,en,Doctor Who: The Day of the Doctor,17.668,2013-11-23,Doctor Who: The Day of the Doctor,8.183,723,10000000.0,['BBC Cymru Wales'],0.0
False,[35],620683,pt,Minha Mãe é uma Peça 3: O Filme,7.097,2019-12-26,My Mom Is a Character 3,8.2,461,39273021.0,"['Migdal Filmes', 'Globo Filmes', 'Universal Pictures International', 'Paramount Pictures Brasil', 'Downtown Filmes', 'Paris Filmes', 'Telecine']",2000000.0
False,"[27, 10402, 9648]",92060,en,Michael Jackson's Thriller,15.248,1983-11-14,Michael Jackson's Thriller,8.18,637,0.0,['Optimum Productions'],1100000.0
False,"[18, 10752]",20941,es,Voces inocentes,18.684,2005-01-28,Innocent Voices,8.18,449,837000.0,"['Santo Domingo Films', 'Altavista Films', 'MUVI Films', 'Lawrence Bender Productions', 'Organización Santo Domingo', 'A Band Apart', 'Lions Gate Films']",0.0
False,"[12, 16, 18, 10751, 14, 10749]",476292,ja,さよならの朝に約束の花をかざろう,51.779,2018-02-24,Maquia: When the Promised Flower Blooms,8.178,589,4300000.0,"['P.A.WORKS', 'Bandai Visual', 'Hakuhodo DY Music & Pictures', 'Lantis', 'Cygames']",0.0
False,[18],575813,zh,少年的你,22.141,2019-10-25,Better Days,8.177,390,225879065.0,"['Shooting Pictures', 'China Wit Media', 'Tianijn Xiron Entertainment', 'We Pictures', 'Goodfellas Media', 'He Nan Dian Ying Dian Shi Zhi Zuo Ji Tuan', 'Fat Kids Production']",0.0
False,"[18, 37]",68718,en,Django Unchained,71.489,2012-12-25,Django Unchained,8.177,25377,425368238.0,"['The Weinstein Company', 'Columbia Pictures']",100000000.0
False,"[878, 18]",1398,ru,Сталкер,24.459,1979-05-25,Stalker,8.172,1991,0.0,['Mosfilm'],120000.0
False,"[18, 10749]",133919,sv,Scener ur ett äktenskap,15.721,1974-09-15,Scenes from a Marriage,8.171,320,0.0,['Cinematograph AB'],150000.0
False,"[9648, 10749, 53]",426,en,Vertigo,35.12,1958-05-28,Vertigo,8.168,5445,7797728.0,"['Paramount', 'Alfred J. Hitchcock Productions']",2479000.0
False,[18],422,it,8½,24.333,1963-02-14,8½,8.168,2152,0.0,"['Cineriz', 'Francinex']",0.0
False,"[18, 53, 80]",1422,en,The Departed,55.735,2006-10-04,The Departed,8.167,14273,291465000.0,"['Warner Bros. Pictures', 'Plan B Entertainment', 'Initial Entertainment Group', 'Vertigo Entertainment', 'Media Asia Films']",90000000.0
False,"[28, 80, 18]",111,en,Scarface,86.447,1983-12-09,Scarface,8.167,11219,66023329.0,['Universal Pictures'],25000000.0
False,"[28, 12, 14]",791373,en,Zack Snyder's Justice League,85.346,2021-03-18,Zack Snyder's Justice League,8.165,9601,0.0,"['Warner Bros. Pictures', 'The Stone Quarry', 'Atlas Entertainment', 'Access Entertainment', 'Dune Entertainment', 'DC Films']",70000000.0
False,"[80, 53, 18]",475557,en,Joker,99.892,2019-10-01,Joker,8.164,24258,1074500000.0,"['Warner Bros. Pictures', 'Joint Effort', 'Village Roadshow Pictures', 'Bron Studios', 'DC Films']",55000000.0
False,[18],18148,ja,東京物語,25.462,1953-11-03,Tokyo Story,8.164,978,0.0,['Shochiku'],0.0
False,"[18, 10749]",289,en,Casablanca,31.84,1943-01-15,Casablanca,8.163,5144,10462500.0,['Warner Bros. Pictures'],878000.0
False,"[35, 10749]",872,en,Singin' in the Rain,29.111,1952-04-09,Singin' in the Rain,8.162,2971,7200000.0,['Metro-Goldwyn-Mayer'],2540800.0
False,"[12, 10751]",606856,en,Togo,23.119,2019-12-20,Togo,8.2,1917,0.0,['Walt Disney Pictures'],0.0
False,"[80, 18]",103,en,Taxi Driver,73.367,1976-02-09,Taxi Driver,8.154,11616,28600000.0,"['Italo/Judeo Productions', 'Bill/Phillips', 'Columbia Pictures']",1900000.0
False,[18],517814,ar,کفرناحوم,25.732,2018-09-20,Capernaum,8.152,1602,64978931.0,"['Boo Pictures', 'Mooz Films', 'Cedrus Invest Bank', 'Clandestino Filmes', 'DFI', 'KNM Films', 'Les Films des Tournelles', 'Louverture Films', 'Open City Films', 'Sunnyland Film', 'The Bridge Production', 'Sony Pictures Classics', 'Wild Bunch']",4000000.0
False,"[10751, 16]",399106,en,Piper,14.648,2016-06-16,Piper,8.152,1562,0.0,"['Pixar', 'Walt Disney Pictures']",0.0
False,"[10749, 18]",398818,en,Call Me by Your Name,46.685,2017-09-01,Call Me by Your Name,8.152,11651,43143046.0,"['La Cinéfacture', 'RT Features', 'Frenesy Film', ""Water's End Productions"", 'M.Y.R.A. Entertainment', 'CineFinance Italia']",4000000.0
False,[18],489,en,Good Will Hunting,84.688,1997-12-05,Good Will Hunting,8.152,11690,225900000.0,"['Miramax', 'Lawrence Bender Productions', 'Be Gentlemen Limited Partnership']",10000000.0
False,"[27, 878]",348,en,Alien,119.696,1979-05-25,Alien,8.149,13750,104931801.0,"['20th Century Fox', 'Brandywine Productions']",11000000.0
False,[18],666,pt,Central do Brasil,12.376,1998-11-20,Central Station,8.148,825,5596708.0,"['MACT Productions', 'Videofilms', 'Riofilm']",2900000.0
False,"[10749, 18]",762975,en,Purple Hearts,41.446,2022-07-29,Purple Hearts,8.146,2301,0.0,"['Alloy Entertainment', 'Embankment Films', 'Gidden Media']",0.0
False,"[18, 10749]",531428,fr,Portrait de la jeune fille en feu,35.227,2019-09-18,Portrait of a Lady on Fire,8.1,2365,9923127.0,"['Lilies Films', 'ARTE France Cinéma', 'Hold Up Films', 'CNC', 'La Région Île-de-France', 'Canal+', 'Ciné+', 'ARTE', 'MK2 Films']",5740000.0
False,[18],81481,ko,도가니,24.82,2011-09-22,Silenced,8.146,565,31500000.0,"['Sangeori Pictures', 'Fantagio', 'CJ Entertainment']",2200000.0
False,"[18, 35, 10752]",55823,it,La grande guerra,11.241,1959-10-28,The Great War,8.142,328,0.0,"['gray-film', 'DDL Cinematografica']",0.0
False,"[18, 10751]",406997,en,Wonder,39.676,2017-11-13,Wonder,8.1,7619,305900000.0,"['Lionsgate', 'Participant', 'Walden Media', 'Mandeville Films']",20000000.0
False,"[35, 18]",37165,en,The Truman Show,65.397,1998-06-04,The Truman Show,8.14,17520,264100000.0,"['Paramount', 'Scott Rudin Productions']",60000000.0
False,"[18, 878]",19,de,Metropolis,25.395,1927-02-06,Metropolis,8.138,2561,650422.0,['UFA'],1300000.0
False,[35],20914,it,Amici miei,11.509,1975-10-24,My Friends,8.137,673,0.0,"['RPA Cinematografica', 'Rizzoli Film']",0.0
False,"[16, 10770, 14, 28]",755812,fr,"Miraculous World : New York, les héros unis",32.914,2020-09-25,"Miraculous World: New York, United HeroeZ",8.136,1055,0.0,"['Zagtoon', 'Method Animation', 'SAMG Animation', 'TF1', 'Gloob', 'Norman Studio', 'Télé-Québec', 'The Walt Disney Company EMEA', 'Morena Films', 'Toei Animation']",0.0
False,"[16, 10751, 35, 14]",508442,en,Soul,63.408,2020-12-25,Soul,8.136,9948,121500000.0,"['Walt Disney Pictures', 'Pixar']",150000000.0
False,"[80, 18]",470044,en,The Hate U Give,26.443,2018-10-19,The Hate U Give,8.136,2044,34934009.0,['Temple Hill Entertainment'],23000000.0
False,"[18, 10752]",600,en,Full Metal Jacket,46.533,1987-06-26,Full Metal Jacket,8.134,10008,46357676.0,"['Natant', 'Stanley Kubrick Productions', 'Warner Bros. Pictures']",30000000.0
False,[18],600354,en,The Father,31.927,2020-12-23,The Father,8.132,2970,21029340.0,"['Trademark Films', 'F Comme Film', 'Ciné-@', 'Embankment Films', 'Film4 Productions', 'Canal+', 'Ciné+', 'Orange Studio', 'Les Films du Cru', 'AG Studios NYC', 'Simon Friend Entertainment', 'Viewfinder']",6000000.0
False,[18],458220,en,Palmer,33.116,2021-01-28,Palmer,8.13,1432,0.0,"['SK Global Entertainment', 'Sidney Kimmel Entertainment']",0.0
False,"[80, 53]",500,en,Reservoir Dogs,49.719,1992-09-02,Reservoir Dogs,8.128,13731,2859750.0,"['Live Entertainment', 'Dog Eat Dog Productions']",1200000.0
False,[18],614,sv,Smultronstället,20.652,1957-12-26,Wild Strawberries,8.126,1531,0.0,['SF Studios'],0.0
False,"[28, 12, 14, 53]",518068,ko,신과함께-인과 연,45.199,2018-08-01,Along with the Gods: The Last 49 Days,8.121,576,112790210.0,"['Lotte Entertainment', 'Dexter Studios', 'Realies Pictures', 'Union Investment Partners', 'Korean Film Council', 'Art Service', 'Alpha Pictures']",18300000.0
False,"[16, 14, 18, 10751]",555604,en,Guillermo del Toro's Pinocchio,39.837,2022-10-22,Guillermo del Toro's Pinocchio,8.121,2703,0.0,"['The Jim Henson Company', 'ShadowMachine', 'Double Dare You Productions']",35000000.0
False,"[18, 9648, 53]",411088,es,Contratiempo,48.92,2017-01-06,The Invisible Guest,8.122,4345,30000000.0,"['Think Studio', 'Nostromo Pictures', 'Colosé Producciones', 'ICEC', 'Movistar+', 'TV3', 'Atresmedia', 'Orange', 'Cosmopolitan TV']",4000000.0
False,"[35, 80]",100,en,"Lock, Stock and Two Smoking Barrels",22.01,1998-08-28,"Lock, Stock and Two Smoking Barrels",8.121,6274,28356188.0,"['Summit Entertainment', 'The Steve Tisch Company', 'SKA Films', 'PolyGram Filmed Entertainment', 'HandMade Films']",1350000.0
False,"[35, 10752]",935,en,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,37.346,1964-01-29,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8.12,5325,9500000.0,"['Columbia Pictures', 'Stanley Kubrick Productions', 'Hawk Films']",1800000.0
False,"[35, 18]",439,it,La dolce vita,26.708,1960-02-05,La Dolce Vita,8.12,1744,19647000.0,"['Cinecittà Studios', 'Pathé Consortium Cinéma', 'Riama Film']",0.0
False,"[80, 53]",996,en,Double Indemnity,22.509,1944-07-06,Double Indemnity,8.118,1693,2500000.0,['Paramount'],927262.0
False,[35],38288,it,I corti,4.584,1996-03-29,I corti,8.117,341,0.0,['A.Gi.Di.'],0.0
False,"[18, 36]",872585,en,Oppenheimer,417.887,2023-07-19,Oppenheimer,8.112,7317,952000000.0,"['Syncopy', 'Universal Pictures', 'Atlas Entertainment']",100000000.0
False,[18],20532,ja,山椒大夫,13.272,1954-03-31,Sansho the Bailiff,8.112,345,0.0,['Daiei Film'],0.0
False,"[16, 28, 14]",663558,zh,新神榜：哪吒重生,30.303,2021-02-06,New Gods: Nezha Reborn,8.111,393,0.0,"['bilibili', 'Alibaba Pictures Group', 'Light Chaser Animation Studios']",0.0
False,"[18, 10749]",843,cn,花樣年華,34.077,2000-09-29,In the Mood for Love,8.111,2504,14204632.0,"['Block 2 Pictures', 'Jet Tone Films', 'Paradis Films', 'Fortissimo Films']",150000.0
False,"[28, 53, 878]",280,en,Terminator 2: Judgment Day,65.052,1991-07-03,Terminator 2: Judgment Day,8.111,12244,520000000.0,"['Carolco Pictures', 'Pacific Western', 'Lightstorm Entertainment', 'Le Studio Canal+', 'TriStar Pictures']",102000000.0
False,"[16, 28, 14]",664767,en,Mortal Kombat Legends: Scorpion's Revenge,67.153,2020-04-12,Mortal Kombat Legends: Scorpion's Revenge,8.108,1337,0.0,['Warner Bros. Animation'],0.0
False,"[10751, 14]",640344,it,Me contro Te: Il film - La vendetta del Signor S,9.325,2020-01-17,Me Against You: Mr. S's Vendetta,8.107,463,9500000.0,"['Warner Bros Pictures Italia', 'Me contro Te', 'Colorado Film']",75000.0
False,"[16, 12, 35, 14]",532067,ja,映画 この素晴らしい世界に祝福を！紅伝説,39.117,2019-08-30,KONOSUBA – God's blessing on this wonderful world! Legend of Crimson,8.107,507,0.0,"['J.C.STAFF', 'KADOKAWA', 'Sammy', 'Nippon Columbia', 'Sony Music Entertainment', 'MAGES.', 'KADOKAWA Media House', '81 Produce', 'Toranoana']",0.0
False,"[35, 10749, 80]",239,en,Some Like It Hot,34.937,1959-03-19,Some Like It Hot,8.105,3285,25000000.0,"['The Mirisch Company', 'Ashton Productions', 'United Artists']",2883848.0
False,[18],705,en,All About Eve,19.814,1950-11-09,All About Eve,8.103,1441,8400000.0,['20th Century Fox'],1400000.0
False,"[80, 28, 18, 53]",9702,en,Bound by Honor,42.682,1993-02-05,Bound by Honor,8.1,1206,4500000.0,['Hollywood Pictures'],35000000.0
False,[18],655,en,"Paris, Texas",35.831,1984-07-16,"Paris, Texas",8.1,1669,2181987.0,"['Pro-ject Filmproduktion', 'Argos Films', 'WDR', 'Road Movies', 'Film4 Productions']",1750000.0
False,"[878, 18, 10749]",38,en,Eternal Sunshine of the Spotless Mind,77.647,2004-03-19,Eternal Sunshine of the Spotless Mind,8.1,14244,72258126.0,"['Focus Features', 'Anonymous Content', 'This Is That']",20000000.0
False,[18],103663,da,Jagten,30.662,2012-10-25,The Hunt,8.099,3921,18300000.0,"['Zentropa Entertainments', 'Det Danske Filminstitut', 'DR', 'Eurimages', 'MEDIA Programme of the European Union', 'Svenska Filminstitutet', 'SVT', 'Film i Väst', 'Nordisk Film & TV Fond']",3800000.0
False,"[18, 53]",11878,ja,用心棒,27.735,1961-04-25,Yojimbo,8.099,1338,0.0,['TOHO'],0.0
False,"[14, 12]",12445,en,Harry Potter and the Deathly Hallows: Part 2,104.068,2011-07-12,Harry Potter and the Deathly Hallows: Part 2,8.098,19810,1341511219.0,"['Warner Bros. Pictures', 'Heyday Films']",125000000.0
False,"[80, 18, 9648]",548,ja,羅生門,23.991,1950-08-26,Rashomon,8.097,2052,96568.0,['Daiei Film'],250000.0
False,"[18, 10752, 9648]",46738,fr,Incendies,34.839,2010-09-17,Incendies,8.094,2482,6788659.0,"['TS Productions', 'Phi Group', 'micro_scope']",6800000.0
False,"[18, 53, 80]",146233,en,Prisoners,55.706,2013-09-19,Prisoners,8.093,11189,122126687.0,"['Alcon Entertainment', '8:38 Productions', 'Madhouse Entertainment']",46000000.0
False,[18],406,fr,La Haine,27.911,1995-05-31,La Haine,8.093,3804,15300000.0,"['Kasso Productions', 'La Sept Cinéma', 'Les Productions Lazennec', 'Canal+', 'StudioCanal']",2600000.0
False,"[18, 10749]",2457,fr,Les Enfants du Paradis,10.78,1945-03-15,Children of Paradise,8.091,380,1457.0,['Société Nouvelle Pathé Cinéma'],0.0
False,"[35, 18]",823754,en,Bo Burnham: Inside,16.006,2021-07-22,Bo Burnham: Inside,8.09,435,0.0,[],0.0
False,"[18, 53, 80]",832,de,M - Eine Stadt sucht einen Mörder,21.698,1931-05-11,M,8.09,2033,35274.0,['Nero-Film AG'],0.0
False,"[28, 12, 18, 14, 53, 9648]",397567,ko,신과함께-죄와 벌,55.54,2017-12-20,Along with the Gods: The Two Worlds,8.088,937,125983972.0,"['Lotte Entertainment', 'Dexter Studios', 'Realies Pictures', 'Korean Film Council', 'Alpha Pictures', 'kth', 'Union Investment Partners']",18300000.0
False,"[35, 80]",24382,it,I soliti ignoti,10.47,1958-07-26,Big Deal on Madonna Street,8.1,671,0.0,"['Lux Film', 'Vides Cinematografica']",0.0
False,"[16, 10751, 878]",10681,en,WALL·E,73.584,2008-06-22,WALL·E,8.087,18031,521311860.0,"['Pixar', 'Walt Disney Pictures']",180000000.0
False,"[18, 10752, 36]",472454,tr,Ayla,23.555,2017-10-27,Ayla: The Daughter of War,8.086,344,0.0,['Dijital Sanatlar'],4172781.0
False,"[18, 36, 10752]",387,de,Das Boot,38.011,1981-09-17,Das Boot,8.086,2083,85000000.0,"['Radiant Film GmbH', 'Süddeutscher Rundfunk', 'Bavaria Film', 'Twin Bros. Productions', 'Columbia Pictures', 'WDR', 'PSO']",14000000.0
False,"[35, 10402]",400608,en,Bo Burnham: Make Happy,10.514,2016-06-03,Bo Burnham: Make Happy,8.084,358,0.0,"['Attic Bedroom', '3 Arts Entertainment']",0.0
False,"[18, 10749]",4348,en,Pride & Prejudice,62.735,2005-09-16,Pride & Prejudice,8.082,7688,121600000.0,"['Universal Pictures', 'StudioCanal', 'Working Title Films', 'Scion Films', 'Working Title Films']",28000000.0
False,[18],3780,ja,赤ひげ,25.81,1965-04-03,Red Beard,8.081,321,0.0,"['TOHO', 'Kurosawa Production']",0.0
False,"[28, 35, 9648]",992,en,Sherlock Jr.,16.859,1924-04-17,Sherlock Jr.,8.081,912,0.0,['Metro Pictures Corporation'],0.0
False,[18],7345,en,There Will Be Blood,44.833,2007-12-26,There Will Be Blood,8.08,6262,77208711.0,"['Paramount Vantage', 'Miramax', 'Ghoulardi Film Company', 'JoAnne Sellar Productions']",25000000.0
False,"[80, 18]",359940,en,"Three Billboards Outside Ebbing, Missouri",35.879,2017-12-01,"Three Billboards Outside Ebbing, Missouri",8.076,9706,162729321.0,"['Blueprint Pictures', 'Cutting Edge Group', 'Fox Searchlight Pictures', 'Film4 Productions']",15000000.0
False,"[16, 18, 14]",149871,ja,かぐや姫の物語,37.289,2013-11-23,The Tale of The Princess Kaguya,8.076,1661,24366656.0,"['Studio Ghibli', 'Hakuhodo DY Media Partners', 'KDDI', 'Mitsubishi Shoji', 'Nippon Television Network Corporation', 'TOHO', 'T2 Studio']",49300000.0
False,"[28, 18, 36]",11645,ja,乱,30.028,1985-06-01,Ran,8.076,1440,11859533.0,"['Nippon Herald Films', 'Greenwich Film Production', 'Herald Ace', 'TOHO']",11500005.0
False,[18],334543,en,Lion,30.496,2016-11-24,Lion,8.1,6349,140312928.0,"['The Weinstein Company', 'See-Saw Films', 'Screen Australia', 'Aquarius Films', 'Sunstar Entertainment']",12000000.0
False,"[878, 9648, 12]",62,en,2001: A Space Odyssey,52.409,1968-04-02,2001: A Space Odyssey,8.075,10975,71923560.0,"['Stanley Kubrick Productions', 'Metro-Goldwyn-Mayer']",12000000.0
False,"[14, 16, 10751]",8392,ja,となりのトトロ,69.258,1988-04-16,My Neighbor Totoro,8.074,7534,41000000.0,"['Studio Ghibli', 'Nibariki', 'Tokuma Shoten']",3700000.0
False,"[18, 10770]",550776,en,Believe Me: The Abduction of Lisa McVey,26.841,2018-09-30,Believe Me: The Abduction of Lisa McVey,8.073,588,0.0,['Cineflix Productions'],0.0
False,"[18, 36]",906126,es,La sociedad de la nieve,123.36,2023-12-15,Society of the Snow,8.068,2313,0.0,"['El Arriero Films', 'Misión de Audaces Films', 'Netflix']",65500000.0
False,"[16, 10751]",831827,en,Far from the Tree,15.506,2021-11-24,Far from the Tree,8.1,354,0.0,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",0.0
False,"[28, 18, 36]",437068,ko,택시운전사,25.58,2017-08-02,A Taxi Driver,8.067,902,81927980.0,"['The LAMP', 'Showbox']",12820005.0
False,"[80, 18, 53]",11423,ko,살인의 추억,41.711,2003-05-02,Memories of Murder,8.064,3536,26000000.0,"['CJ Entertainment', 'Muhan Investment', 'Sidus']",2800000.0
False,"[18, 36, 10770]",21634,en,Prayers for Bobby,20.157,2009-01-24,Prayers for Bobby,8.062,552,0.0,"['Once Upon a Time Films', 'Sladek Taaffe Productions', 'Permut Presentations']",0.0
False,[18],1000492,fr,Je verrai toujours vos visages,13.655,2023-03-29,All Your Faces,8.06,445,0.0,"['Chi-Fou-Mi Productions', 'Trésor Films', 'France 3 Cinéma']",0.0
False,"[16, 14, 12, 28, 10751]",638507,en,How to Train Your Dragon: Homecoming,35.344,2019-10-25,How to Train Your Dragon: Homecoming,8.06,893,0.0,['DreamWorks Animation'],0.0
False,"[18, 36, 10749]",11659,it,La meglio gioventù,15.269,2003-06-22,The Best of Youth,8.059,497,2693053.0,"['BiBi Film', 'Rai Fiction']",0.0
False,"[27, 9648, 878]",1091,en,The Thing,49.448,1982-06-25,The Thing,8.058,6561,19629760.0,"['Universal Pictures', 'The Turman-Foster Company']",15000000.0
False,"[18, 36]",381284,en,Hidden Figures,63.267,2016-12-10,Hidden Figures,8.056,9239,236000000.0,"['Fox 2000 Pictures', 'Levantine Films', 'Chernin Entertainment']",25000000.0
False,"[18, 10749, 80]",8422,it,Rocco e i suoi fratelli,14.06,1960-10-07,Rocco and His Brothers,8.055,541,0.0,"['Titanus', 'Les Films Marceau']",0.0
False,[35],610461,es,"Veinteañera, divorciada y fantástica",6.956,2020-02-14,"Veinteañera, divorciada y fantástica",8.1,382,0.0,"['Different Films', 'All About Media']",0.0
False,"[35, 18]",120467,en,The Grand Budapest Hotel,42.003,2014-02-26,The Grand Budapest Hotel,8.051,14242,174600318.0,"['Fox Searchlight Pictures', 'Scott Rudin Productions', 'Studio Babelsberg', 'Indian Paintbrush', 'TSG Entertainment', 'American Empirical Pictures']",30000000.0
False,[18],147,fr,Les Quatre Cents Coups,27.239,1959-06-03,The 400 Blows,8.05,2012,0.0,"['Les Films du Carrosse', 'Sédif Productions']",0.0
False,"[10751, 12, 18]",522518,en,A Dog's Journey,39.657,2019-05-03,A Dog's Journey,8.049,1410,78871079.0,"['Amblin Entertainment', 'Reliance Entertainment', 'Walden Media', 'Alibaba Pictures Group', 'Pariah', 'DreamWorks Pictures', 'Amblin Partners']",16000000.0
False,"[18, 28, 80]",7347,pt,Tropa de Elite,33.492,2007-10-12,Elite Squad,8.049,2274,14759148.0,"['Universal Pictures do Brasil', 'The Weinstein Company', 'Zazen Produções', 'Estúdios Mega', 'Quanta Centro de Produções Cinematográficas', 'Costa Films', 'Posto 9', 'Feijão Filmes']",4000000.0
False,[18],538362,it,Sulla mia pelle,10.619,2018-09-12,On My Skin,8.045,1825,0.0,"['Cinemaundici', 'Lucky Red']",0.0
False,"[18, 10749]",42229,it,Una giornata particolare,16.04,1977-08-11,A Special Day,8.044,616,0.0,"['C. C. Champion', 'Canafox Films']",0.0
False,"[18, 36]",1955,en,The Elephant Man,27.066,1980-10-09,The Elephant Man,8.044,3308,26000000.0,"['Brooksfilms', 'Paramount']",5000000.0
False,"[18, 10749]",26022,hi,My Name Is Khan,21.901,2010-02-10,My Name Is Khan,8.043,1246,42345360.0,"['Dharma Productions', 'Fox Searchlight Pictures', 'Red Chillies Entertainment', 'Star Studios', 'Imagenation Abu Dhabi FZ', 'Fox International Productions', 'Mandate International', 'Star China Media', 'Prime Focus']",12000000.0
